id,ACTION
1,0.4650855642597207
2,0.999963247245801
3,1
4,1
5,0.9999775280898876
6,0.98
7,0.9939973727244482
8,0.9995
9,0.6314212628826072
10,0.9992657632419993
11,0.9992819308102461
12,0.9865131515014858
13,0.9940683508396273
14,0.9769165819061744
15,0.9292786960807865
16,0.9989293667353218
17,0.9715657125501487
18,0.9643910902349576
19,1
20,0.9846888056388056
21,0.9999182364284296
22,1
23,0.9967471528460851
24,0.9994562523162994
25,0.999893346403321
26,0.9592750018476572
27,0.9961175616265399
28,0.7240674194783828
29,0.9960258946030827
30,0.992040188311744
31,0.9957340846418153
32,0.9913738809337996
33,0.9773405280905281
34,0.9931178480186625
35,0.9995700279840218
36,0.9998754578754578
37,0.9345630952380952
38,0.9988486842105262
39,0.9041488368758203
40,0.9246117197231536
41,0.9995381225242284
42,0.9976111111111111
43,0.9814557411928042
44,0.9994066658156667
45,0.9946797288632047
46,0.9996961350705059
47,0.9999655172413793
48,0.9979778753646581
49,0.9991562860438292
50,0.9991577977288391
51,0.9697479580369996
52,0.9956468265977276
53,0.9718520550063711
54,1
55,0.9763037741285653
56,0.9665827890933975
57,0.9884558493048246
58,0.999941798941799
59,0.9978982285077368
60,1
61,1
62,0.7210170745367072
63,0.9959977512117992
64,0.9999410173160174
65,0.9996933276963311
66,0.999962962962963
67,0.9843349903968533
68,0.9999144736842104
69,0.9472680091368484
70,0.6014736330032362
71,0.8746300829494765
72,0.9998708333333333
73,0.9998333333333332
74,0.9996994115162228
75,0.9996868686868688
76,0.9988615946045823
77,0.9950140041190235
78,0.6017037386913006
79,0.3967312086750913
80,0.9977833338243529
81,0.9999586094866796
82,0.9986473155336132
83,0.993064015151515
84,0.9999615644794293
85,0.9971563892937723
86,0.988904778078329
87,0.9908197282980178
88,0.9999658321855933
89,1
90,0.9225391488342574
91,0.9924477612774372
92,0.7272296996556314
93,0.9998823529411764
94,0.9624133870002112
95,0.9997998138671217
96,0.9985184210716822
97,0.7003904570735394
98,0.9954300611596897
99,0.9989735529828171
100,0.9996521739130434
101,0.9266250008921595
102,0.7226765516560717
103,0.9736829921883814
104,0.9819319987031734
105,0.17553442800842614
106,0.9723105473164715
107,1
108,0.9385397802568614
109,0.9993263458457894
110,0.9985878001899658
111,0.8870220522918616
112,0.9965780921609465
113,0.9942741834272877
114,1
115,0.9267467615064484
116,0.997289525961899
117,0.9991522472195574
118,0.9968666666666667
119,0.999
120,0.9992503982517473
121,0.936251987635107
122,0.990675
123,0.9893766871993378
124,0.8813142709401491
125,0.9969422922632566
126,0.9489726221867902
127,0.9061416674840262
128,0.9532464166810142
129,0.9487380396065923
130,0.9974904563404573
131,0.9966444049718728
132,0.9905841864709908
133,0.9994079698115658
134,0.9835087566535105
135,1
136,0.9438264332398341
137,0.9996978616467695
138,0.9996134256476472
139,0.8665231797510183
140,0.9999848484848485
141,0.9743297184644006
142,0.8235429363587577
143,1
144,0.9999691358024692
145,0.9999915966386554
146,0.950967013258136
147,0.9869017103772403
148,0.9575913615964866
149,0.9999603174603174
150,0.9999545454545455
151,0.99845873015873
152,0.9378476047970111
153,0.9996779329466828
154,0.7081574523600715
155,0.9955886547880886
156,0.8945565465851699
157,0.9884238543504356
158,0.9944959201242467
159,0.9332659387684814
160,0.991496503237456
161,0.4271087192242798
162,0.9222471007401226
163,0.9934568627450979
164,0.9946820524854999
165,0.999859339408737
166,1
167,0.9216441151320225
168,0.9991987951482763
169,0.9987249025416195
170,0.9993631195967639
171,0.98865873015873
172,0.9807515487354362
173,0.9967292973439341
174,0.9977353912753913
175,0.9825495262986159
176,0.998
177,0.8632278851392419
178,0.9997401960784313
179,0.9989103286384977
180,0.9869017103772403
181,0.19351847249858303
182,0.9974904563404573
183,0.9923487018663805
184,0.5303560963941398
185,0.9915047455877054
186,0.8018653854217038
187,0.997786957592873
188,0.9832052594244535
189,0.5636348958788946
190,0.9948160904753638
191,1
192,0.9889732864961127
193,0.9999847328244275
194,0.9971586660666174
195,0.9969803145023641
196,0.9999260227272727
197,0.9998752761533464
198,0.9873219255262943
199,0.9953495849039049
200,0.4830574174087837
201,0.9903436399313955
202,0.893335884601341
203,0.995955784249051
204,0.9524098420682441
205,0.9893671112981002
206,0.9971543039344631
207,0.9995741589002914
208,0.9558130146670002
209,0.7732486559638543
210,0.7338652233332351
211,0.9863155259614936
212,0.9990979809487274
213,0.9999636771063497
214,0.9914862438084788
215,0.9998444871505868
216,0.7817752461374982
217,0.983488031259489
218,0.9890196969696968
219,0.9924
220,0.9992201891295404
221,0.7383093881914552
222,1
223,0.9989691358024692
224,0.9325984866523448
225,0.9976505376344086
226,0.7422721148944808
227,0.9012153499613833
228,0.9936872069848321
229,0.9999346915991033
230,0.997421628709862
231,0.923198134258803
232,0.7300547376148121
233,0.9942136397059754
234,0.26191287819960984
235,0.9689096316575633
236,0.9212991593742162
237,0.9996267853784606
238,0.9981008628025434
239,0.9965786162071252
240,0.9983425322948986
241,0.9899865430567183
242,0.8418508404626317
243,0.22223300211127436
244,0.9999027352824352
245,0.9982327121968645
246,0.9994241538278428
