id,ACTION
1,0.4651646306538523
2,1
3,1
4,0.9998214285714285
5,0.9999664518969257
6,0.9845
7,0.9929626649210553
8,1
9,0.6181746513517619
10,0.9992466995885049
11,0.9992660662058795
12,0.9849720293450769
13,0.9945009679279849
14,0.9729397323102931
15,0.9283985302468983
16,0.9997262180143828
17,0.9762720904842336
18,0.9621431983571561
19,0.9999473684210526
20,0.9866894527986633
21,0.9993653699303171
22,1
23,0.9947437604928246
24,0.9994820485945092
25,0.9999903846153846
26,0.9530958029262324
27,0.9936930263285678
28,0.7280575646420419
29,0.9958439933632953
30,0.9906690967049566
31,0.9959030979927876
32,0.9900541627884673
33,0.9806325828434634
34,0.992218256165824
35,0.9993691287875877
36,0.9999166666666668
37,0.9005061688311689
38,0.9998772893772894
39,0.9109489797636046
40,0.9401536944730591
41,0.9995892857142857
42,0.994576549865229
43,0.9759909271386803
44,0.9997596717727587
45,0.993257484145555
46,0.9996552115583074
47,1
48,0.9983377608811489
49,0.9993031240350516
50,0.9995721343873518
51,0.9702460755351283
52,0.995307485994459
53,0.9729870724701012
54,1
55,0.976911134130275
56,0.9692820171683398
57,0.9840843267953341
58,1
59,0.998107899693451
60,0.9990714285714286
61,1
62,0.6917832162789781
63,0.9956293390588671
64,0.9997384920634921
65,0.9996062309735491
66,0.9999551606846078
67,0.9797354503150197
68,0.9999562234794908
69,0.9408556967945925
70,0.6004614436841754
71,0.8773114203216551
72,1
73,0.9988167676767677
74,0.9997209194253384
75,0.9998918269230769
76,0.9984618502956738
77,0.992850823895572
78,0.5981975098125317
79,0.3892213305605336
80,0.9970209087525879
81,0.9999966996699671
82,0.9991135923800736
83,0.9959215927750412
84,0.9993940469400102
85,0.9965933298153707
86,0.9887792081079497
87,0.9889
88,1
89,1
90,0.9318217719994488
91,0.9923375372308478
92,0.7329671164011636
93,1
94,0.947205403931508
95,0.9997801804491409
96,0.9975626646085044
97,0.7056995704070004
98,0.9956993287890832
99,0.9994246733196599
100,1
101,0.9315008135214928
102,0.7079313114560569
103,0.9700186420294858
104,0.9796421201057095
105,0.14794835720571864
106,0.976248792976889
107,0.9998922764227643
108,0.9400536555338856
109,0.9996787500000001
110,0.9994129249864507
111,0.8830785743128879
112,0.9928441815228951
113,0.9946908601065567
114,1
115,0.928233030935672
116,0.9969569240791147
117,0.9992252091847209
118,0.9942726934984522
119,0.9985
120,0.9982281261390539
121,0.9297544082471082
122,0.9872315675552518
123,0.9893058661459526
124,0.8835730379112693
125,0.9995
126,0.9478527280506129
127,0.9230765227690632
128,0.9550133710496204
129,0.9385759764595802
130,0.9964871190826857
131,0.9963669836772164
132,0.9946330645024852
133,0.9992978005647691
134,0.9856007719276599
135,1
136,0.945274439402196
137,0.9998313909581554
138,0.9973610646290986
139,0.8752473257202976
140,1
141,0.9716607862983103
142,0.8161334881346712
143,1
144,0.9999473684210526
145,0.9999620253164557
146,0.9469437149182802
147,0.9876815573456659
148,0.9548763532980857
149,0.999850860297894
150,0.9997323589422273
151,0.9968102359391001
152,0.9294325546637506
153,0.9994201283594858
154,0.7028240199755561
155,0.9962494245559463
156,0.8926402129801936
157,0.98563302452750845
158,0.9953804756738592
159,0.9410788579388233
160,0.9913893760002023
161,0.4148797728364387
162,0.9213487479371533
163,0.998
164,0.9949686171227159
165,0.9998837420387583
166,1
167,0.9123336244715804
168,0.9994553503969665
169,0.9991895901152339
170,0.9987222113778036
171,0.9918102359391001
172,0.9829731900731902
173,0.9964624257166889
174,0.9918890570908878
175,0.9785793151902978
176,0.9994764705882353
177,0.865076200938496
178,0.9998821510297482
179,0.9993559046896753
180,0.9876815573456659
181,0.19696793465574533
182,0.9964871190826857
183,0.9923201758791035
184,0.5462736774362545
185,0.9833985877078347
186,0.7952925090205238
187,0.997377413990739
188,0.9830650644645074
189,0.5537331335858083
190,0.9963815348841778
191,1
192,0.995153641244162
193,0.9998474617325649
194,0.9975987976406534
195,0.9955175803576077
196,0.9999249351008009
197,0.9999966996699671
198,0.9869583227124671
199,0.9949533447563418
200,0.46711813406104047
201,0.9876607245695481
202,0.8795380765597247
203,0.9962565323062674
204,0.9531161439992669
205,0.9891582654460469
206,0.9951901726335477
207,0.9996512204551626
208,0.953657791422632
209,0.773393519606443
210,0.7558701349191199
211,0.9829246877500609
212,0.9989536255619562
213,0.9999629629629629
214,0.993294437691659
215,0.9999079582974589
216,0.7818456828320262
217,0.9801538692998953
218,0.9872272727272726
219,0.9908785714285714
220,0.9997647706034898
221,0.7340794709233972
222,0.9999583579009433
223,0.9986666666666666
224,0.9335340212802278
225,0.9984536654135339
226,0.7406565462455876
227,0.8997144564510559
228,0.9934429349750353
229,0.9998994847020933
230,0.9967955492725136
231,0.9206597435062588
232,0.7165619690011135
233,0.9935285802669818
234,0.26101094065173763
235,0.9678166694293922
236,0.9304219135413896
237,0.9996358430536809
238,0.9978301781035914
239,0.9938696550480322
240,0.9987711944980601
241,0.9888751294060983
242,0.8446038883342015
243,0.21551948829090203
244,0.9999356402999245
245,0.9978277238971922
246,0.9984972286547862
247,0.9976277088450841
248,0.9584637644832279
249,0.9994440384374169
250,0.9998628393523464
251,0.9996630285262227
252,0.8073635301269568
253,0.99925
254,0.9969915254237288
255,0.9999772727272728
256,0.9868983100586599
257,0.9990527702798557
258,0.8814827693415079
259,0.9967654850266692
260,0.9998765879461571
261,0.9958710205268204
262,0.9980808416006436
263,0.9130083586119184
264,0.9854325377506402
265,0.9995663090564407
266,0.953657791422632
267,0.9977773213258996
268,0.9998666666666667
269,0.9994440384374169
270,0.9782742155217299
271,0.9998497094988666
272,0.981874113625779
273,1
274,0.5770809937418071
275,0.9993095238095239
276,0.8705282051282052
277,0.9984381468355948
278,0.9971666666666666
279,0.9946259752528058
280,0.9860311458886976
281,0.9999911432549504
282,0.9999783625730994
283,0.8910837908211525
284,0.988556942139637
285,0.9989830885311031
286,0.9600731215840224
287,0.9965089912280701
288,0.9879033006926119
289,0.9947516319808845
290,0.9995663090564407
291,0.8530412441458264
292,0.932611773215992
293,0.9977376693443503
294,0.9040999322401818
295,0.9928777608342918
296,0.13367171186610932
297,0.42130765141541726
298,0.9468193064932171
299,0.4493203525180283
300,0.9758319617944883
301,0.36586337662337665
302,0.9851392868624022
303,0.8125957038210962
304,0.6749223610120482
305,1
306,0.9837806182576389
307,0.9965933298153707
308,0.997
309,0.9908878142555857
310,0.9985163690476191
311,0.9954308865777015
312,0.9693270774767867
313,0.9988940929785451
314,0.9994541345588431
315,1
316,0.99975
317,0.8485174272789283
318,0.9992076704545455
319,0.9395900630556249
320,0.9983319289281247
321,0.9890530254637618
322,0.13763845455334053
323,1
324,0.9997323232323233
325,0.9994724770642202
326,0.9015519269856165
327,0.9748921162824103
