id,ACTION
1,0.1684254587191896
2,0.9271054194538799
3,0.9571384273112384
4,0.7518646884272409
5,0.9720761896983872
6,0.9307445933938931
7,0.7420477363172279
8,0.866682606879103
9,0.3670344680585835
10,0.7695404541845771
11,0.80583308253039
12,0.5848521554632592
13,0.5101482256448815
14,0.4520875159064396
15,0.620824986162729
16,0.7417722462352498
17,0.39966870066747595
18,0.34618515365543967
19,0.8091239970366471
20,0.7643767448898122
21,0.9470035794714915
22,0.798631543676266
23,0.40015102521156776
24,0.6608554053228992
25,0.8459271712610319
26,0.7004746448435039
27,0.7213614590826687
28,0.16674880852577095
29,0.7641476933234315
30,0.7289322406271925
31,0.8546707121830206
32,0.6549502282948217
33,0.6386795351334237
34,0.8086323324928341
35,0.783895917073852
36,0.9288258717158344
37,0.763577427620764
38,0.9474871547423152
39,0.6752746255500085
40,0.38200980261123546
41,0.684209799273913
42,0.8836451581308374
43,0.7227634899724963
44,0.867511803781549
45,0.6391071402177693
46,0.8058387671540356
47,0.9686345332826448
48,0.6597973901769194
49,0.948117387251148
50,0.7927858033475675
51,0.8091075970605784
52,0.8249394234308732
53,0.7870317117684631
54,0.9572461360219121
55,0.22662885842382322
56,0.2794173008640238
57,0.7371832599041231
58,0.9181714272009962
59,0.7119713418602166
60,0.8798349898207732
61,0.9839034547569946
62,0.5811319101858249
63,0.7298659699374592
64,0.8606430238170042
65,0.8829987404352688
66,0.8165273855192569
67,0.47701113379806953
68,0.8845362177119129
69,0.5103983065976138
70,0.2815469242619425
71,0.2854189342767209
72,0.9016732319946474
73,0.847354907460422
74,0.9425262001147685
75,0.7849244532361068
76,0.7929527777731156
77,0.8156462179255062
78,0.35545168648153386
79,0.1268374656718794
80,0.9345835702915883
81,0.8994553062730881
82,0.8167921249887006
83,0.8464332075327274
84,0.8887689102437925
85,0.6858046991397357
86,0.538671542197235
87,0.6725208812788109
88,0.8705927184857613
89,0.888297641383623
90,0.3879643572710396
91,0.7060029183880978
92,0.3927445704739701
93,0.930604195569529
94,0.48100503430126795
95,0.94803168340188
96,0.7982664970293898
97,0.23606306811044278
98,0.7845609406448519
99,0.7336514490766342
100,0.9046759096913808
101,0.6958065966567749
102,0.20717528800076004
103,0.6557607453609615
104,0.6489296322895373
105,0.13642071984187454
106,0.7394314328649281
107,0.9650030506249585
108,0.3357260440987977
109,0.8255533666223598
110,0.8090153056061001
111,0.29341035161426177
112,0.505853622127951
113,0.7728796782771348
114,0.8942537832124136
115,0.30863848533875476
116,0.7189284274526989
117,0.8514779298858788
118,0.8194579053944242
119,0.9433814351880574
120,0.7660710356756419
121,0.6506973561098927
122,0.7036964960017702
123,0.43945119741722605
124,0.5856661771842294
125,0.9684909788701055
126,0.26802003990480366
127,0.25865107777297475
128,0.5651974320823041
129,0.6537683613434424
130,0.7357387604042608
131,0.8490262410079046
132,0.7156963296576814
133,0.6676644263217181
134,0.3322656526750433
135,0.9113759406685453
136,0.26461135546472403
137,0.8737264831081931
138,0.6328413730603554
139,0.22675523008957885
140,0.9449236954457859
141,0.835007912412776
142,0.2620497226558749
143,0.8625263973531774
144,0.8867507715221179
145,0.9756998489407034
146,0.24922393399306306
147,0.25556152071956373
148,0.4639650361030956
149,0.8922389122679087
150,0.9082928488319962
151,0.8205033930300751
152,0.7024742679011658
153,0.71081395656616
154,0.3512514957769487
155,0.7575788560005093
156,0.5754454281059667
157,0.6261730995205699
158,0.4615274479598354
159,0.7855504055027409
160,0.4729994322430747
161,0.19785655650363623
162,0.5357491297735428
163,0.8634667531959871
164,0.8034670598982389
165,0.9230770378244253
166,0.9663771368154617
167,0.5031560389221569
168,0.86832676517417
169,0.6918239746613842
170,0.956306068799071
171,0.7933179167544934
172,0.7271292655217871
173,0.6950787806690691
174,0.8558588783270461
175,0.783617214564049
176,0.8878127108647191
177,0.41242577133975317
178,0.9522790672006731
179,0.9341058380457965
180,0.25556152071956373
181,0.1659493517262762
182,0.7357387604042608
183,0.6002976898784644
184,0.23751608700158375
185,0.5822162513237564
186,0.19961983250143317
187,0.8464555461941986
188,0.7572006358336295
189,0.055136449837321674
190,0.8156634341810237
191,0.9933463865029822
192,0.7941900603794214
193,0.9842184239543985
194,0.8485632489192064
195,0.7950574891035277
196,0.9695917566390009
197,0.8461860020424735
198,0.7284049282779869
199,0.5150892538596604
200,0.12200465487697958
201,0.53469066690343
202,0.4721673956274729
203,0.41418860151509834
204,0.47377963994023564
205,0.7929946482670015
206,0.6835053839152396
207,0.8864726463024006
208,0.5516485634156321
209,0.2914355322810033
210,0.4891408789520684
211,0.6641393656885021
212,0.43247506200827845
213,0.970891455797806
214,0.44900156715916356
215,0.9015759791955696
216,0.4904170598800809
217,0.7012178698374613
218,0.8567980057131597
219,0.8888739360161387
220,0.8544756069360753
221,0.18750432463316066
222,0.9401691091865093
223,0.8718407899641514
224,0.5289193316142459
225,0.8801127558198061
226,0.3283918118754275
227,0.31125263074771
228,0.7738031768897353
229,0.9698474227863714
230,0.7794366153704517
231,0.5415479101753613
232,0.325931526194044
233,0.6245454799648494
234,0.14524490212627011
235,0.6477869168378225
236,0.5337719647399612
237,0.8561387290892417
238,0.7951789554151916
239,0.7600795516010798
240,0.862106395293663
241,0.7287599543547295
242,0.30770175362339464
243,0.10472248396654638
244,0.936876383581925
245,0.7079771206533962
246,0.9111815749284705
247,0.7380590405551646
248,0.5779786368296868
249,0.8200062515159202
250,0.8831479677383425
251,0.8453324212266233
252,0.6292843645114209
253,0.8918267318724148
254,0.8681229110846843
255,0.921268358974849
256,0.7860339649293185
257,0.6872650414828761
258,0.32314441605568167
259,0.4780635049301869
260,0.9869197457203378
261,0.7459807387729752
262,0.4894695041329027
263,0.39659953409902177
264,0.6783535562514716
265,0.9120085168980201
266,0.5516485634156321
267,0.775388564626421
268,0.7024099143638429
269,0.8200062515159202
270,0.8032482746016554
271,0.8270217271267677
272,0.4705936975184698
273,0.9262868066203103
274,0.4282752072220259
275,0.8045396944595592
276,0.5806088337475309
277,0.9602787560665373
278,0.8844225290123178
279,0.4851518837354219
280,0.537452148428285
281,0.9914671515882356
282,0.9283753279328346
283,0.29353825918716603
284,0.6065429956249289
285,0.8226674842726751
286,0.4417938586475109
287,0.8918836077593072
288,0.8570785233181428
289,0.3653724801037289
290,0.9120085168980201
291,0.35094036891329
292,0.40960420706800965
293,0.8318933825756405
294,0.47046219072324924
295,0.6841357086675145
296,0.12850353064034437
297,0.12609419918923967
298,0.5131013708591313
299,0.11449669125011973
300,0.64413111253245
301,0.2788742285460066
302,0.8171995418754913
303,0.12510858192615967
304,0.1440928364657202
305,0.9284189228214309
306,0.7250288155993856
307,0.6858046991397357
308,0.9219737117516097
309,0.43061980584362874
310,0.6580877944002382
311,0.6832557276406358
312,0.7537449017663366
313,0.7207262566204312
314,0.6683789017045321
315,0.9685218826940333
316,0.8173668498645068
317,0.5492535902672725
318,0.8586331964085494
319,0.28249689469884826
320,0.8771468567698155
321,0.7453901126517886
322,0.10573410512278
323,0.9561348825835028
324,0.8460746505223652
325,0.8611748733932528
326,0.3827770698083681
327,0.6422585336748651
328,0.9500009757849349
329,0.7485441264758749
330,0.8468148832883794
331,0.59952271808764
332,0.6127500707091242
333,0.8431082310266304
334,0.37482133677323654
335,0.9401258270295777
336,0.5413235131575643
337,0.7954643557917431
338,0.5265846684020133
339,0.4391273549447219
340,0.45603877723353803
341,0.7210759297966861
342,0.8533652663124034
343,0.3823888951796375
344,0.9490044469052659
345,0.9140623030965966
346,0.7000758528263465
347,0.3061044413557131
348,0.30138674303105906
349,0.8473245134830758
350,0.3977440277823418
351,0.5687740972539516
352,0.8801433451682147
353,0.5369039152367021
354,0.16743718178362912
355,0.667806632655294
356,0.8269547026168673
357,0.45974005659438383
358,0.6777700412785433
359,0.7862637057112085
360,0.16279540290822408
361,0.6363590458947623
362,0.9161009196779549
363,0.6415528485802716
364,0.2402810923397063
365,0.8357697040808514
366,0.7681050245189064
367,0.7219796947543257
368,0.9255530338058284
369,0.9210377137456675
370,0.5490297073597835
371,0.8651706797189183
372,0.8723492304763277
373,0.29757829906294647
374,0.07875793954740476
375,0.49818306873723955
376,0.7633490732814379
377,0.11103590245577451
378,0.5359109961407152
379,0.939749412233236
380,0.3782499352097637
381,0.300300016145863
382,0.6597973901769194
383,0.9311170072491285
384,0.7853188010228157
385,0.26369224569208094
386,0.6185574838626567
387,0.5990761164466869
388,0.8408049972042682
389,0.9238146140285006
390,0.8849743836336575
391,0.873469803161193
392,0.8487992867479562
393,0.3519865883647176
394,0.7196673738474257
395,0.25601161808412004
396,0.9291349789188276
397,0.9756998489407034
398,0.8404499061134454
399,0.6957334241814557
400,0.39132441024982434
401,0.9590318385701426
402,0.749459545188945
403,0.6299985899745737
404,0.8267051261152271
405,0.9037612826344694
406,0.4494565929391399
407,0.4502152765563551
408,0.7601242900486742
409,0.8651706797189183
410,0.7582355805175446
411,0.8878561481430465
412,0.2528452195490632
413,0.4203427680658545
414,0.6938031071673064
415,0.9017507707798806
416,0.7661634490597065
417,0.8764129822713518
418,0.45169085239505885
419,0.7577710827225881
420,0.8329184837954681
421,0.750918929165678
422,0.549061862196438
423,0.8095059116196401
424,0.25828614828402363
425,0.8354867533269819
426,0.7669214045634611
427,0.9068041748738839
428,0.887229173932644
429,0.5788532667913383
430,0.9108355671241876
431,0.8017652246523683
432,0.7447683271233869
433,0.6557607453609615
434,0.24413440146464083
435,0.7599785672666325
436,0.9444605480737862
437,0.6887382483033908
438,0.1818203612600895
439,0.5176016112339286
440,0.35545168648153386
441,0.8045114116795892
442,0.9719238603846592
443,0.8126358940258883
444,0.59952271808764
445,0.3775770331630817
446,0.8562952695484114
447,0.3559267305165985
448,0.9707820889802329
449,0.8401266993796292
450,0.46505449532349713
451,0.10151451672534058
452,0.4955504292884942
453,0.9019095733103322
454,0.6067086395979209
455,0.7658888228862164
456,0.7522780407023849
457,0.8627587761650521
458,0.7683875159654417
459,0.8023205965521748
460,0.17832548733274586
461,0.32906963461271793
462,0.9860745998669825
463,0.8946452570244529
464,0.7119713418602166
465,0.7659345381876782
466,0.8477770380763541
467,0.08312386369013522
468,0.5203849476612595
469,0.8456372909329692
470,0.5222632651627999
471,0.6955740283208939
472,0.8194394435932921
473,0.8681567625439293
474,0.81098806862009
475,0.7436197193295654
476,0.6943309776202435
477,0.8248293643172718
478,0.7732589820296476
479,0.9590687570596332
480,0.9723981795139319
481,0.8661076732493306
482,0.7504670315032821
483,0.7809591350149337
484,0.8533652663124034
485,0.6936996279564897
486,0.47377963994023564
487,0.33632948808468693
488,0.8834349642497671
489,0.9083447851047658
490,0.47377963994023564
491,0.723616703315047
492,0.7307448353784134
493,0.2449588075884022
494,0.9312298782269097
495,0.4964718817051193
496,0.8281798490341143
497,0.8932600458891249
498,0.8848553204767311
499,0.8623943522729007
500,0.8280963144644048
501,0.9378724871174171
502,0.3934439759550061
503,0.6163186544729231
504,0.8018392398331895
505,0.8402393083558377
506,0.754762985247251
507,0.7864433932326599
508,0.6907690856954761
509,0.7551208504594854
510,0.12455800190724267
511,0.5585666707934823
512,0.6364196175598232
513,0.723958364219355
514,0.2491201492868274
515,0.8991324173204326
516,0.725313926634778
517,0.8157004614289354
518,0.5999861946492222
519,0.4075734783980475
520,0.28715272712589346
521,0.8126590917889033
522,0.3712809490109884
523,0.9466020422634491
524,0.09919324492749063
525,0.6000850529059669
526,0.1773619917318397
527,0.8752124217207552
528,0.4584636871760369
529,0.6481581115811065
530,0.9229412490270403
531,0.7131960596128681
532,0.6683789017045321
533,0.8002288211069841
534,0.24523339482625336
535,0.6045330300250804
536,0.9559895076141713
537,0.7925902717300268
538,0.5713689227720951
539,0.7380590405551646
540,0.6568585236559622
541,0.64749266848376
542,0.7262652553287642
543,0.307839779066474
544,0.8992282455401737
545,0.7145261741490636
546,0.9090074026095641
547,0.20353958518438875
548,0.3892971053421076
549,0.6476042779946299
550,0.6598855721368299
551,0.7660659590736859
552,0.6897105940783279
553,0.6958478336716237
554,0.4217325027868122
555,0.4851518837354219
556,0.86832676517417
557,0.7668566890235021
558,0.694204974733966
559,0.544961322741378
560,0.6351632222571724
561,0.6379325964629069
562,0.5729748002125576
563,0.8533072080932347
564,0.17692873989901906
565,0.90828443194253
566,0.3766114223772732
567,0.4650249224804763
568,0.291862509398275
569,0.6157234187890863
570,0.5362888522208701
571,0.22816284954005225
572,0.29937916765714934
573,0.3039299718257567
574,0.20454570095197744
575,0.9479058878745282
576,0.8638485322394343
577,0.7486918678856239
578,0.728024038377904
579,0.3106282805367029
580,0.7188094283825298
581,0.7535556952047757
582,0.7934060218006569
583,0.8165268179829377
584,0.5321154384801411
585,0.9087583777705007
586,0.7785315873539097
587,0.8328782319242312
588,0.5544741289016842
589,0.9289819125639002
590,0.44168718270883944
591,0.7176383454406908
592,0.7152931998911578
593,0.2500541706226847
594,0.7297719508494117
595,0.9629801346165695
596,0.9644499779477743
597,0.9074195679494655
598,0.529764771857636
599,0.4257228686483072
600,0.6900628473029594
601,0.9090485075009975
602,0.5289193316142459
603,0.9908255672783678
604,0.3106962063059452
605,0.6721229351271572
606,0.7490619495155206
607,0.43212303389855433
608,0.8552321740164359
609,0.7978153779653413
610,0.32207042743162617
611,0.7870317117684631
612,0.753894736793713
613,0.771939353640507
614,0.250210856355477
615,0.8209746094964022
616,0.09840961160331019
617,0.49173485104425846
618,0.42716550303198336
619,0.9034708252101101
620,0.7818070852996152
621,0.8461860020424735
622,0.6067001484450599
623,0.6123352850825946
624,0.5072053609578379
625,0.6721229351271572
626,0.7863168924149302
627,0.6415892227566253
628,0.5100946207704723
629,0.7895041408861142
630,0.8946284091900529
631,0.7806619014672228
632,0.7265615456546382
633,0.8638485322394343
634,0.9308399995585415
635,0.4584204318969074
636,0.7719044539560996
637,0.7738292677511648
638,0.6766731784513005
639,0.6778531759438295
640,0.7411177859335584
641,0.8541253346704869
642,0.6666068106739017
643,0.7211998305089582
644,0.8445554315667575
645,0.7189558038484352
646,0.23837745864127646
647,0.8649524619918028
648,0.44033493878797625
649,0.8399614999052467
650,0.4475462256740109
651,0.6258823637164764
652,0.9511641201992835
653,0.20482713041555833
654,0.6997189984787111
655,0.6476348224472367
656,0.5150892538596604
657,0.5074914689755391
658,0.6985945439461184
659,0.4721670973513278
660,0.5362970707577929
661,0.7585059394682817
662,0.8328834474833673
663,0.7946744127452616
664,0.8381444462769905
665,0.4584779368211388
666,0.41373423876837195
667,0.5266341759168306
668,0.6956092756982045
669,0.7121192262106669
670,0.30266673671533445
671,0.516345384421164
672,0.7182009076500289
673,0.07980416635726247
674,0.6906343574261875
675,0.6447439962817174
676,0.7823248882514312
677,0.4083338613586895
678,0.8509714607709349
679,0.6366043070635747
680,0.7373889256989149
681,0.200434903550037
682,0.37790451240261963
683,0.8024720381645256
684,0.8804602777803016
685,0.6235854655855713
686,0.2010237599599434
687,0.7572006358336295
688,0.48498295229869237
689,0.6992078559691574
