id,ACTION
1,0.45658301707332943
2,1
3,1
4,1
5,0.9998684210526315
6,0.99625
7,0.9917109328579915
8,1
9,0.7001714469105774
10,0.999269934639775
11,0.9989951525586733
12,0.9893596755583408
13,0.9837308546054246
14,0.9508591567852437
15,0.9300947285952635
16,1
17,0.965620818954259
18,0.9752593556678062
19,1
20,0.9851428571428571
21,0.9986184210526315
22,0.9990000000000001
23,0.9884444444444445
24,0.9998579234972678
25,0.9998076923076923
26,0.9587106495843336
27,0.9967345872518285
28,0.7561988956614287
29,0.999090909090909
30,0.9799865978217933
31,0.9932906192475943
32,0.9851767676767677
33,0.97844444444444445
34,0.9918181393769627
35,0.9997272727272727
36,1
37,0.9104852092352093
38,0.9966666666666667
39,0.9149977320630316
40,0.9280780131031676
41,0.9973949579831932
42,0.9961111111111112
43,0.9801591130089876
44,0.9998913043478261
45,0.9936724113264715
46,0.9993333333333334
47,1
48,0.9966829908622085
49,1
50,0.9988888888888888
51,0.9570468661163238
52,0.9950181222378628
53,0.9760427095016482
54,0.998
55,0.9701267012635139
56,0.9721051557442926
57,0.9616647825779685
58,1
59,0.9972729117127663
60,1
61,1
62,0.7852860125985124
63,0.9977107245337159
64,0.9995454545454545
65,1
66,0.9993613507336134
67,0.9636012329174095
68,1
69,0.9296701028278317
70,0.6380248917748916
71,0.8912756487521749
72,1
73,1
74,1
75,0.998
76,0.9905537518037516
77,0.9738806761047099
78,0.5841900067089313
79,0.49551715070317326
80,0.9984615384615384
81,1
82,0.9966666666666666
83,0.9990625
84,1
85,0.9973981900452489
86,0.9949850727424162
87,0.9659004329004328
88,1
89,1
90,0.9002976190476188
91,0.9884242424242423
92,0.7656915225297574
93,0.99875
94,0.9500709966568841
95,0.9993212669683257
96,0.9996969696969696
97,0.7107315466437975
98,0.9955000000000002
99,1
100,1
101,0.9245985994118843
102,0.6751798348710112
103,0.9717029267558307
104,0.9774588956981966
105,0.3564536355457408
106,0.9811934381408065
107,0.9998924731182796
108,0.9352198654740406
109,1
110,0.9997507122507122
111,0.8746884607724772
112,0.9814642857142857
113,0.9959469696969695
114,1
115,0.9177756541592256
116,0.9970260416943866
117,0.9989040551175862
118,0.989300505050505
119,0.9985714285714287
120,0.9996739130434783
121,0.9269629273504271
122,0.9937857142857144
123,0.9869566729917775
124,0.8819370542682141
125,0.9972727272727272
126,0.9393011538325777
127,0.8246613941613942
128,0.9434305237246412
129,0.9573838383838386
130,0.9906016042780749
131,0.9979656345045906
132,0.9948962995003521
133,0.9971955631075725
134,0.9772998575711466
135,1
136,0.942714112021736
137,0.9995749338607147
138,0.9971818181818182
139,0.8468818645921884
140,1
141,0.975076882806114
142,0.8769478203345664
143,0.998
144,1
145,1
146,0.9476634770076591
147,0.9581014213790285
148,0.9362031414645284
149,1
150,0.9982608695652175
151,0.9884498834498834
152,0.9400797258297257
153,0.999090909090909
154,0.7991345964314402
155,0.996
156,0.8851807557983298
157,0.9936594288064876
158,0.9853019480519482
159,0.8848720180960516
160,0.9723766955266953
161,0.5268383034229808
162,0.9292581958410885
163,0.9940714285714285
164,0.994261377248965
165,0.9997741935483871
166,1
167,0.9145608163788593
168,0.9992854614113759
169,0.9840396400984635
170,0.9992374092558984
171,0.9813070263070263
172,0.9756186868686868
173,0.9947914585414585
174,0.9960714285714286
175,0.9809076144722486
176,0.9944444444444445
177,0.850441824508101
178,1
179,0.9925336384439357
180,0.9581014213790285
181,0.2738170995670996
182,0.9906016042780749
183,0.9888370477555758
184,0.5370161422255076
185,0.9704521555748736
186,0.8119261879245624
187,0.9921666666666666
188,0.9832242537541396
189,0.5594135163082532
190,0.9937875591356602
191,1
192,0.996060606060606
193,1
194,1
195,0.9968140474367161
196,1
197,1
198,0.9841163055322442
199,0.9925416216643396
200,0.49453170931105506
201,0.9896666666666667
202,0.924608003108003
203,0.9926388888888888
204,0.9493879890175971
205,0.973675505050505
206,0.988593613751858
207,0.9997043999385952
208,0.9590500899519209
209,0.7706126918918589
210,0.7699730269730268
211,0.9551497113997114
212,1
213,1
214,0.9845707478005866
215,0.9998684210526315
216,0.7921192171598388
217,0.9814321113874304
218,0.9833333333333332
219,0.999090909090909
220,1
221,0.7149850732346608
222,1
223,1
224,0.9438417764078706
225,0.9985714285714287
226,0.7311104636473087
227,0.9046869751861886
228,0.9945680022940099
229,1
230,0.997814446449517
231,0.9106893549532934
232,0.7480082449564877
233,0.9941357253857253
234,0.32268099221040386
235,0.9694193145031611
236,0.9574971276300518
237,0.9997777777777778
238,0.9975348879771248
239,0.9884999999999999
240,0.999657026084866
241,0.9763258442687344
242,0.8407330807631034
243,0.2906335886335885
244,1
245,0.9983232048748354
246,0.9992400344753287
247,0.9995634030646818
248,0.9485421575578121
249,1
250,1
251,1
252,0.8747180319680319
253,0.9845
254,0.9916666666666666
255,1
256,0.9876854338719494
257,1
258,0.8811127351835853
259,0.987104804122606
260,1
261,0.9920555555555555
262,1
263,0.8568028083028081
264,0.9866725823287283
265,0.9992374092558984
266,0.9590500899519209
267,0.9969730217833933
268,1
269,1
270,0.9793435693124921
271,0.9984441340782123
272,0.969913895031697
273,0.9983333333333333
274,0.5727497333290017
275,1
276,0.8335898268398269
277,0.9989761904761906
278,0.99875
279,0.9939424280315802
280,0.9932961176112576
281,1
282,1
283,0.8629024757921815
284,0.9933693619444202
285,0.998429212899577
286,0.9615061828352524
287,1
288,0.99
289,0.9988220316269095
290,0.9992374092558984
291,0.8096108891576048
292,0.8824700577200578
293,0.9881332130832131
294,0.8934407162178407
295,0.9907147034252296
296,0.2081828764822875
297,0.5062064725752198
298,0.9451404572913166
299,0.4774825591534164
300,0.9821845654345654
301,0.5265021645021646
302,0.9856299036852458
303,0.8359781123698078
304,0.6664366698502725
305,1
306,0.9866719182545277
307,0.9973981900452489
308,0.9923214285714286
309,0.9762026307026308
310,1
311,0.9968655122655121
312,0.9695277777777779
313,0.9998619499568594
314,1
315,1
316,1
317,0.876644684220771
318,1
319,0.940789415283789
320,0.9964523809523809
321,0.9798772782169521
322,0.15313458354690193
323,1
324,1
325,1
326,0.8813564213564213
327,0.9671969696969697
328,1
329,0.9982486772486773
330,0.9984032823994363
331,0.9984391891891892
332,1
333,0.9989703153988869
334,0.9890318651517411
335,1
336,0.9900231500848782
337,0.9951388888888889
338,0.9125088257373855
339,0.9797137418137418
340,0.9863773192518893
341,0.9401031471511959
342,0.9996580159377667
343,0.8593467786796332
344,1
345,0.9966666666666667
346,1
347,0.9633596604103957
348,0.9899155844155844
349,1
350,0.745046176046176
351,0.9334354256854256
352,0.9931428571428572
353,0.9966516602252701
354,0.4718370339338081
355,0.9263006596824235
356,0.9863968253968253
357,0.8079460466061745
358,0.991538683124504
359,0.9952531134554681
360,0.6939745225534699
361,0.9211071428571428
362,0.9979264756719384
363,1
364,0.8617122636511276
365,0.9980701754385964
366,0.9977777777777778
367,0.9985714285714287
368,1
369,1
370,0.9910968881252386
371,1
372,1
373,0.984705515690272
374,0.19999422799422803
375,0.9630101010101011
376,0.9990000000000001
377,0.4101537333856084
378,0.9979144385026737
379,1
380,0.8238289432474605
381,0.9031350404059323
382,0.9966829908622085
383,0.9995102549357868
384,0.9904675324675324
385,0.9243640961781487
386,0.9988888888888888
387,0.8650796353677711
388,1
389,1
390,0.9916666666666666
391,0.9939473684210526
392,0.9975
393,0.9513282828282829
394,0.9977972027972026
395,0.8056952452219552
396,0.9981180556318228
397,1
398,0.9963633857182245
399,0.9905452698611839
400,1
401,0.9946666666666667
402,0.9948888888888888
403,0.9396803751803751
404,0.999090909090909
405,0.9965909090909091
406,0.9329531137145007
407,0.984749649859944
408,0.985846432377392
409,1
410,0.9980954982517481
411,0.9998684210526315
412,0.8505231329823216
413,0.7841983116101164
414,0.9903790676915676
415,1
416,0.9966073706101588
417,1
418,0.9876002706970448
419,0.9557308295992506
420,0.9983653846153847
421,0.9941190476190475
422,0.9915858585858583
423,0.948459595959596
424,0.8447184580125756
425,1
426,1
427,1
428,0.997032967032967
429,0.898296425796426
430,0.9976702508960572
431,0.9866260367017746
432,0.9842016594516595
433,0.9717029267558307
434,0.9552789408133606
435,0.9819932049952468
436,1
437,0.9981121951219513
438,0.45168255154615555
439,0.9751481481481481
440,0.5841900067089313
441,0.9918722710980775
442,1
443,1
444,0.9984391891891892
445,0.861098831752975
446,0.9996257978442377
447,0.8418749173444775
448,1
449,0.9976965882138296
450,0.9961521707800014
451,0.34235144396367284
452,0.9877527685717479
453,0.9917337662337661
454,0.9300727985464826
455,0.9988603351955309
456,0.9956002331002332
457,0.996
458,0.9581035353535351
459,1
460,0.7249874292374291
461,0.7676504537129538
462,1
463,0.9996296296296296
464,0.9972729117127663
465,0.9905243099323826
466,0.9988584899484855
467,0.09258569497311354
468,0.9463330786860199
469,1
470,0.990195751633987
471,0.9920569216747255
472,0.9866666666666667
473,1
474,0.9871168831168831
475,0.9954165448343079
476,0.9974545454545455
477,0.9993333333333334
478,0.9965595238095237
479,0.9954999999999999
480,1
481,1
482,0.9844832703939085
483,1
484,0.9996580159377667
485,0.9961187052252793
486,0.9493879890175971
487,0.9105407841670156
488,1
489,1
490,0.9493879890175971
491,0.9970379971028209
492,0.9881818181818182
493,0.8507130989876682
494,1
495,0.8965731969180244
496,0.9988888888888888
497,1
498,1
499,0.9983333333333334
500,0.9587575757575757
501,1
502,0.8892750594000595
503,0.9526117417622971
504,0.9986997333261607
505,0.9930990143748764
506,0.9928780108780109
507,0.9981818181818182
508,0.9993589743589745
509,0.9887305920200656
510,0.2519661289226829
511,0.9980680044540339
512,0.9938408029878617
513,0.9843777056277057
514,0.716509324421575
515,0.9981655092592593
516,0.9861672850958564
517,0.9993548387096775
518,0.9402754554929379
519,0.9807105505605506
520,0.741389456356046
521,0.9983566989221935
522,0.8850014291264288
523,0.9985714285714287
524,0.14640208303347685
525,0.9234452021863571
526,0.3766625623430576
527,1
528,0.975580043018219
529,0.9568512796271418
530,0.9983333333333334
531,0.9918423475258917
532,1
533,1
534,0.9577972936296004
535,1
536,1
537,0.9965079365079365
538,0.9844229059080538
539,0.9995634030646818
540,0.9798640420509025
541,0.9965865384615384
542,0.9910833333333332
543,0.8176806208274949
544,1
545,0.9480724564076519
546,1
547,0.5097175728596295
548,0.8642393067497365
549,0.9955189720706025
550,0.9451605418392157
551,0.9990890688259109
552,0.9951428453940926
553,0.9683230623456184
554,0.9012068903318903
555,0.9939424280315802
556,0.9992854614113759
557,0.9966666666666667
558,0.9774431228675682
559,0.989099716770643
560,0.9924714592380917
561,0.9617387820512819
562,1
563,0.9984453058926434
564,0.8617112006185537
565,0.9990000000000001
566,0.9594660171624046
567,0.8981121454823056
568,0.7952159404605058
569,0.9986550034421113
570,0.9213347763347762
571,0.5603115777638805
572,0.993
573,0.842978892758914
574,0.7587792207792206
575,1
576,1
577,0.9994188271053102
578,0.9832518315018315
579,0.9630064935064935
580,0.9891746031746032
581,0.9993359497645211
582,0.9972727272727273
583,1
584,0.9975
585,0.9997272727272727
586,0.9885595238095237
587,1
588,0.997501552795031
589,1
590,0.9665133132633906
591,0.9689313740629462
592,0.9680227272727272
593,0.7365712210428953
594,0.9946666666666667
595,1
596,1
597,0.9897380952380952
598,0.9933277024907461
599,0.9669799253034548
600,0.9915239176176306
601,1
602,0.9438417764078706
603,0.9997916666666665
604,0.9179299198885406
605,0.9973451178451178
606,0.9965922619047619
607,0.9767323232323233
608,1
609,0.9977380952380953
610,0.9347221791399061
611,0.9760427095016482
612,0.9622094551789674
613,0.9905640219475481
614,0.8869293331618847
615,0.9975524475524474
616,0.4075639103584148
617,0.9747561941031843
618,0.9411629969647212
619,0.985
620,1
621,1
622,0.955808119626166
623,0.9886757864262411
624,0.9300221128726841
625,0.9973451178451178
626,0.9974813315041372
627,0.995205862820928
628,0.9890427170868346
629,0.9988461538461538
630,1
631,0.9992113095238095
632,0.946529424125505
633,1
634,0.9966366423005778
635,0.9702186538669804
636,0.9987676565760377
637,0.9973333333333333
638,0.9872552563587489
639,0.9951568627450978
640,0.9947777777777779
641,0.9998603351955307
642,0.9602301587301588
643,0.9927923313788145
644,0.980820707070707
645,0.9945454545454545
646,0.6854115837850685
647,0.9891369047619049
648,0.8117170008354216
649,1
650,0.9617940392940392
651,0.987
652,1
653,0.4612502164502162
654,0.9532000964011834
655,0.957110493410493
656,0.9925416216643396
657,0.9908809585237602
658,0.9983216783216783
659,0.7944631202131198
660,0.9538842352092353
661,0.9720762370109961
662,0.996111111111111
663,1
664,0.994340579710145
665,0.8993362968013828
666,0.6611502164502161
667,0.8695979556896183
668,0.9963007704977762
669,0.9982160683466322
670,0.9538872363268913
671,0.9517425486391003
672,0.9388372293978743
673,0.49353019267454257
674,0.9999248120300751
675,0.9756988455988457
676,0.996216171296796
677,0.9212415917415916
678,1
679,0.9715674603174602
680,0.9718464461894694
681,0.7825396825396826
682,0.8612793654721967
683,0.9972328148062535
684,1
685,0.9952691588663919
686,0.8540001852722439
687,0.9832242537541396
688,0.9831290813912149
689,0.9990821574913847
690,0.9997029702970298
691,0.996111111111111
692,0.9687959595959594
693,0.8739272615709731
694,0.9921666666666666
695,0.9992307692307691
696,0.7390656565656565
697,0.9977472527472528
698,0.99
699,0.9438294700610558
700,0.9952531134554681
701,0.9297420634920635
702,0.99875
703,0.9862738095238096
704,0.7462443045019772
705,0.7921192171598388
706,0.9273226794966597
707,0.9628193195693193
708,0.994090909090909
709,0.9974603174603175
710,0.9992885154061625
711,0.8342905844155843
712,0.9988681353767561
713,1
714,0.99875
715,1
716,0.906337870039708
717,0.8414286273439374
718,0.9747561941031843
719,0.9069417005783332
720,0.9598738859180033
721,0.9675228918934193
722,0.9829870129870131
723,0.9842912087912089
724,0.8956003831909404
725,1
726,0.9213317031580445
727,0.9927651515151515
728,0.9923157454598132
729,0.9867225084033828
730,0.9088802236477938
731,0.9079994799124782
732,1
733,1
734,1
735,0.9535145263233499
736,0.7492147000799939
737,0.9792664815012828
738,0.9888888888888888
739,0.9959509496849761
740,1
741,0.9952525252525252
742,0.9946120412860882
743,0.998
744,0.999090909090909
745,1
746,0.9997265625
747,0.9995238095238095
748,0.9990821574913847
749,1
750,1
751,0.9923333333333333
752,0.996
753,0.9973981900452489
754,1
755,1
756,0.8929676084706683
757,1
758,0.9971153697251257
759,0.9836334776334777
760,1
761,0.9981818181818182
762,0.9442765151515152
763,0.8579893318151381
764,0.9169068325914148
765,0.9983630952380952
766,0.967046179362777
767,0.7540880341880342
768,1
769,0.9801269841269843
770,1
771,1
772,0.9970379971028209
773,1
774,0.9617099844599845
775,0.9968585016835018
776,0.6070960546983566
777,0.9876758658008659
778,0.9775630082265583
779,1
780,0.9028531716573306
781,0.984705515690272
782,1
783,0.998
784,0.988719922157012
785,0.7731273448773449
786,0.9927178681013942
787,0.995897435897436
788,0.9688486027136102
789,1
790,0.8531484439193417
791,0.963
792,1
793,0.9906777428385374
794,0.9241851306588148
795,1
796,0.9856724078100682
797,0.9858928571428571
798,0.99875
799,0.6145647179908607
800,0.988372586872587
801,0.9992623604465709
802,0.9959203761214631
803,0.9758131794267588
804,0.999090909090909
805,0.9883545457032298
806,0.9988681353767561
807,0.7670102549029332
808,0.900154401154401
809,0.9313924963924962
810,0.9760427095016482
811,0.9971707862030442
812,0.3564536355457408
813,1
814,0.9876002706970448
815,0.8407330807631034
816,1
817,1
818,0.9020293276740244
819,0.9022382553995125
820,0.9339908923679772
821,0.9426708487590838
822,0.9985714285714287
823,1
824,0.9803798094250828
825,0.99775
826,0.90967572464283
827,0.9985652173913044
828,1
829,1
830,1
831,0.8921365120238319
832,1
833,0.9992105263157894
834,0.9888333333333332
835,1
836,0.9981818181818182
837,0.9949087494177336
838,0.992646103896104
839,0.955979301454817
840,0.9888214285714286
841,0.9085001485442661
842,1
843,0.9982352941176471
844,1
845,0.9888370477555758
846,0.9985967914438503
847,0.956035085211863
848,1
849,0.9715654668232897
850,0.408011544011544
851,0.995
852,0.8979170459756642
853,0.9263842896234199
854,0.5521737099292625
855,1
856,0.9992857142857143
857,0.9667675623609127
858,0.9735454545454545
859,0.9781818181818182
860,1
861,0.9982222222222222
862,0.9361093461685986
863,0.9991260504201679
864,0.822838546529723
865,0.8070333443451065
866,0.8101553694843169
867,0.9945722231050373
868,0.9976190476190476
869,0.9998938649943706
870,0.9862058368103045
871,1
872,0.985385799686435
873,0.9962308549150655
874,0.9934451294319715
875,1
876,0.9872843915343915
877,0.979491341991342
878,0.9959826923363742
879,0.9801591130089876
880,0.9493879890175971
881,0.877226542490312
882,1
883,1
884,0.9952651515151516
885,0.8490729476118681
886,1
887,0.9966846689895472
888,0.9984453058926434
889,0.9419837662337662
890,0.9999099099099099
891,0.995
892,0.9723474546475909
893,0.9959857609262257
894,0.9937261916022786
895,0.9997029702970298
896,0.9977012506012506
897,0.6952651515151512
898,0.9744632414369256
899,0.9952531134554681
900,1
901,1
902,0.9627128427128427
903,0.9994372451152622
904,0.9973435027695403
905,1
906,0.9862058368103045
907,0.9990000000000001
908,1
909,0.8592981971461434
910,0.9417862554112554
911,0.7884814416569184
912,0.9059120765675404
913,1
914,1
915,0.9948343610124993
916,0.9882034632034632
917,0.9954165448343079
918,0.9857494241188978
919,0.9977564022822643
920,0.988128639787746
921,1
922,0.9982831359117074
923,0.815183261183261
924,0.9066019169439704
925,0.8693483878537072
926,1
927,0.9995652173913043
928,0.9996739130434783
929,0.9984453058926434
930,1
931,0.9990179163901791
932,0.9968888888888888
933,0.9862058368103045
934,0.7339400687081361
935,0.9872443765384941
936,0.9585322064005832
937,0.9799457478005865
938,1
939,0.8869293331618847
940,1
941,1
942,1
943,0.7229469696969696
944,0.9973435027695403
945,0.9825
946,0.9928571428571429
947,1
948,0.9595534759358288
949,0.9910911347517729
950,0.9989703153988869
951,1
952,0.7333632171577478
953,0.9905062093448014
954,0.9739373497970434
955,0.9834141414141413
956,0.36999101740969065
957,1
958,0.9629245788978715
959,0.8344671712839309
960,0.8267610265551439
961,0.813511688066835
962,1
963,0.9991428571428571
964,0.9621415626856802
965,0.9681571305039047
966,0.9939473684210526
967,1
968,0.9810145775802808
969,1
970,0.9764486892287403
971,1
972,1
973,0.9961818181818181
974,1
975,0.8819983144306675
976,0.9553293920010337
977,0.9951568627450978
978,0.83965775595146
979,0.9590500899519209
980,0.5603115777638805
981,0.9998360655737705
982,0.999269934639775
983,0.996602870813397
984,0.4114020007770008
985,0.9926015792852648
986,0.9493879890175971
987,0.9997058823529411
988,0.9984453058926434
989,0.9772736067143996
990,0.5175142894447665
991,0.6675677868313314
992,0.973771446289251
993,1
994,0.9968924731182794
995,0.9860833333333333
996,0.9942774193548387
997,0.7145194805194802
998,0.9822148997563664
999,1
1000,1
1001,0.9816233766233765
1002,0.9965714285714286
1003,0.9856753403682988
1004,0.9974775289123116
1005,0.9998936170212767
1006,0.9630745976671807
1007,1
1008,0.9856299036852458
1009,1
1010,0.9971139971139971
1011,1
1012,0.984031746031746
1013,1
1014,0.9914135529510378
1015,0.9986666666666667
1016,0.9994594594594594
1017,0.5052415223665223
1018,0.9318834348657876
1019,0.9932961176112576
